Name	Field	N	Type	RA	Dec		
OGLE-LMC-RRLYR-20433	LMC176.7	27175	RRab	05:37:32.34	-69:55:51.60	LMC_SC16_257064	
OGLE-LMC-RRLYR-20434	LMC175.8	65830	RRab	05:37:32.49	-69:26:05.40		
OGLE-LMC-RRLYR-20435	LMC178.7	37690	RRab	05:37:32.54	-71:04:20.70		
OGLE-LMC-RRLYR-20436	LMC177.5	21123	RRab	05:37:32.54	-70:13:57.40	LMC_SC16_484608	
OGLE-LMC-RRLYR-20438	LMC176.8	31356	RRab	05:37:32.65	-70:07:21.00	LMC_SC16_242698	81.9238.2739
OGLE-LMC-RRLYR-20440	LMC176.7	27211	RRab	05:37:33.13	-69:57:56.90	LMC_SC16_256132	
OGLE-LMC-RRLYR-20441	LMC177.6	17743	RRab	05:37:33.14	-70:24:43.60		
OGLE-LMC-RRLYR-20442	LMC178.5	9349	RRab	05:37:33.19	-70:48:11.70	14.9228.3653	
OGLE-LMC-RRLYR-20443	LMC178.6	37181	RRab	05:37:33.40	-70:55:47.60	14.9226.1362	
OGLE-LMC-RRLYR-20444	LMC174.7	31681	RRab	05:37:33.47	-68:43:18.10		
OGLE-LMC-RRLYR-20445	LMC176.7	27241	RRab	05:37:33.96	-69:56:00.70	LMC_SC16_255450	81.9241.1603
OGLE-LMC-RRLYR-20446	LMC174.6	28036	RRab	05:37:34.21	-68:30:39.40		
OGLE-LMC-RRLYR-20447	LMC180.5	2638	RRab	05:37:34.21	-72:00:48.20		
OGLE-LMC-RRLYR-20448	LMC175.6	18228	RRab	05:37:34.25	-69:12:46.70		
OGLE-LMC-RRLYR-20449	LMC176.7	73850	RRab	05:37:34.27	-69:51:35.60	LMC_SC16_261657	81.9242.716
OGLE-LMC-RRLYR-20450	LMC178.8	7261	RRab	05:37:34.36	-71:17:19.90	14.9221.645	
OGLE-LMC-RRLYR-20451	LMC174.6	28043	RRab	05:37:34.67	-68:36:35.60		
OGLE-LMC-RRLYR-20452	LMC176.8	31454	RRab	05:37:34.91	-70:05:22.50	LMC_SC16_246920	81.9239.1601
OGLE-LMC-RRLYR-20453	LMC177.5	85736	RRab	05:37:35.00	-70:11:44.80	LMC_SC16_236301	11.9237.927
OGLE-LMC-RRLYR-20454	LMC179.5	22377	RRab	05:37:36.08	-71:21:19.40		
OGLE-LMC-RRLYR-20456	LMC176.5	19628	RRab	05:37:36.75	-69:40:00.50	81.9245.695	
OGLE-LMC-RRLYR-20457	LMC175.7	24479	RRab	05:37:36.78	-69:19:51.60		
OGLE-LMC-RRLYR-20459	LMC177.7	15607	RRab	05:37:37.40	-70:34:42.40	LMC_SC16_209431	11.9231.677
OGLE-LMC-RRLYR-20460	LMC178.6	37238	RRab	05:37:37.42	-70:56:01.20	14.9226.1485	
OGLE-LMC-RRLYR-20461	LMC175.7	64361	RRab	05:37:37.62	-69:16:57.50		
OGLE-LMC-RRLYR-20463	LMC177.5	83828	RRab	05:37:38.03	-70:08:27.90	LMC_SC16_241304	
OGLE-LMC-RRLYR-20464	LMC178.6	37246	RRab	05:37:38.20	-70:54:05.00	11.9226.81	
OGLE-LMC-RRLYR-20465	LMC177.5	85855	RRab	05:37:38.41	-70:12:07.20	LMC_SC16_237184	
OGLE-LMC-RRLYR-20467	LMC173.2	1458	RRab	05:37:39.30	-68:12:02.50		
OGLE-LMC-RRLYR-20469	LMC175.7	34720	RRab	05:37:40.11	-69:21:18.60		
OGLE-LMC-RRLYR-20470	LMC179.5	778	RRab	05:37:40.80	-71:26:15.10	14.9218.543	
OGLE-LMC-RRLYR-20472	LMC175.8	33412	RRab	05:37:40.92	-69:31:41.00	81.9247.1001	
OGLE-LMC-RRLYR-20473	LMC176.6	22171	RRab	05:37:41.03	-69:47:22.70		
OGLE-LMC-RRLYR-20474	LMC179.6	21475	RRab	05:37:41.45	-71:30:16.00	14.9217.93	
OGLE-LMC-RRLYR-20476	LMC173.1	1447	RRab	05:37:41.60	-68:18:38.10		
OGLE-LMC-RRLYR-20477	LMC174.8	28612	RRab	05:37:41.67	-68:50:35.60		
OGLE-LMC-RRLYR-20478	LMC177.7	68972	RRab	05:37:41.70	-70:28:28.30	LMC_SC17_16381	
OGLE-LMC-RRLYR-20479	LMC176.6	22189	RRab	05:37:41.81	-69:48:57.90	LMC_SC17_70947	81.9243.457
OGLE-LMC-RRLYR-20482	LMC175.8	33433	RRab	05:37:42.22	-69:28:54.40	81.9248.1032	
OGLE-LMC-RRLYR-20483	LMC176.7	72483	RRab	05:37:42.26	-69:54:36.80	LMC_SC17_284388	81.9362.652
OGLE-LMC-RRLYR-20484	LMC178.5	8694	RRab	05:37:42.42	-70:49:27.90	14.9349.3879	
OGLE-LMC-RRLYR-20486	LMC177.5	21653	RRab	05:37:42.99	-70:16:21.60	LMC_SC17_34109	
OGLE-LMC-RRLYR-20487	LMC177.6	17986	RRab	05:37:43.33	-70:22:38.70	LMC_SC17_26055	
OGLE-LMC-RRLYR-20489	LMC175.8	33462	RRab	05:37:44.67	-69:30:50.70	81.9368.634	
OGLE-LMC-RRLYR-20490	LMC175.7	72270	RRab	05:37:44.68	-69:17:28.90		
OGLE-LMC-RRLYR-20492	LMC179.5	823	RRab	05:37:45.05	-71:25:02.50	14.9340.742	
OGLE-LMC-RRLYR-20493	LMC178.7	8801	RRab	05:37:45.15	-71:07:41.10	14.9344.839	
OGLE-LMC-RRLYR-20494	LMC176.5	51173	RRab	05:37:45.27	-69:35:56.20		
OGLE-LMC-RRLYR-20498	LMC178.6	37343	RRab	05:37:46.52	-70:53:27.90		
OGLE-LMC-RRLYR-20499	LMC176.8	31907	RRab	05:37:46.76	-70:07:57.20	LMC_SC17_48623	
OGLE-LMC-RRLYR-20500	LMC178.6	37348	RRab	05:37:46.84	-70:53:10.70	11.9348.965	
OGLE-LMC-RRLYR-20501	LMC174.5	25367	RRab	05:37:46.93	-68:24:14.20		
OGLE-LMC-RRLYR-20502	LMC179.5	840	RRab	05:37:46.97	-71:24:22.20	14.9340.758	
OGLE-LMC-RRLYR-20504	LMC175.8	75725	RRab	05:37:47.24	-69:27:42.80	81.9369.675	
OGLE-LMC-RRLYR-20505	LMC178.7	8838	RRab	05:37:47.49	-71:07:59.80	14.9344.818	
OGLE-LMC-RRLYR-20506	LMC176.5	51229	RRab	05:37:48.00	-69:36:28.80		
OGLE-LMC-RRLYR-20507	LMC180.7	2036	RRab	05:37:48.01	-72:19:45.00		
OGLE-LMC-RRLYR-20508	LMC178.7	37870	RRab	05:37:48.05	-71:01:58.90		
OGLE-LMC-RRLYR-20509	LMC175.8	33511	RRab	05:37:48.14	-69:32:21.00	81.9368.563	
OGLE-LMC-RRLYR-20511	LMC176.5	19867	RRab	05:37:48.21	-69:38:54.20	81.9366.1445	
OGLE-LMC-RRLYR-20512	LMC177.7	28346	RRab	05:37:48.44	-70:30:49.80	LMC_SC17_15875	
OGLE-LMC-RRLYR-20513	LMC178.5	8765	RRab	05:37:48.50	-70:49:02.60	14.9349.3931	
OGLE-LMC-RRLYR-20514	LMC177.6	31244	RRab	05:37:48.68	-70:21:32.80	LMC_SC17_26356	
OGLE-LMC-RRLYR-20515	LMC177.7	82136	RRab	05:37:48.72	-70:26:01.70	LMC_SC17_20986	
OGLE-LMC-RRLYR-20516	LMC176.8	73839	RRab	05:37:49.07	-70:00:04.30	LMC_SC17_56922	81.9361.1763
OGLE-LMC-RRLYR-20517	LMC173.4	1635	RRab	05:37:49.12	-67:53:39.90		
OGLE-LMC-RRLYR-20520	LMC178.8	7454	RRab	05:37:49.41	-71:18:37.20	14.9341.504	
OGLE-LMC-RRLYR-20521	LMC174.5	25408	RRab	05:37:49.72	-68:25:33.70		
OGLE-LMC-RRLYR-20522	LMC176.8	28854	RRab	05:37:49.99	-70:04:37.50	LMC_SC17_50823	
OGLE-LMC-RRLYR-20523	LMC174.7	28532	RRab	05:37:50.63	-68:45:00.40		
OGLE-LMC-RRLYR-20524	LMC178.6	8754	RRab	05:37:50.64	-70:57:57.00	14.9346.692	
OGLE-LMC-RRLYR-20525	LMC173.2	1572	RRab	05:37:50.64	-68:05:29.10		
OGLE-LMC-RRLYR-20526	LMC174.5	25426	RRab	05:37:50.75	-68:24:03.10		
OGLE-LMC-RRLYR-20527	LMC177.5	103444	RRab	05:37:50.87	-70:09:49.20	LMC_SC17_44612	
OGLE-LMC-RRLYR-20529	LMC177.7	27365	RRab	05:37:51.24	-70:31:40.50	LMC_SC17_12130	
OGLE-LMC-RRLYR-20530	LMC179.5	21870	RRab	05:37:51.43	-71:21:04.80		
OGLE-LMC-RRLYR-20531	LMC175.6	23026	RRab	05:37:51.44	-69:12:46.60		
OGLE-LMC-RRLYR-20532	LMC179.7	761	RRab	05:37:51.49	-71:44:19.60		
OGLE-LMC-RRLYR-20533	LMC175.5	18180	RRab	05:37:51.52	-69:01:32.40		
OGLE-LMC-RRLYR-20534	LMC175.6	23849	RRab	05:37:51.55	-69:14:11.00		
OGLE-LMC-RRLYR-20535	LMC175.6	23029	RRab	05:37:51.66	-69:13:40.60		
OGLE-LMC-RRLYR-20536	LMC179.5	902	RRab	05:37:52.20	-71:24:36.80	14.9340.830	
OGLE-LMC-RRLYR-20537	LMC178.5	8824	RRab	05:37:52.21	-70:49:48.90	14.9348.4082	
OGLE-LMC-RRLYR-20538	LMC177.5	36755	RRab	05:37:52.38	-70:13:28.10	LMC_SC17_35057	
OGLE-LMC-RRLYR-20540	LMC178.8	35872	RRab	05:37:52.65	-71:11:16.50		
OGLE-LMC-RRLYR-20541	LMC174.6	26890	RRab	05:37:52.94	-68:31:34.10		
OGLE-LMC-RRLYR-20542	LMC178.7	8903	RRab	05:37:53.10	-71:06:02.00	14.9344.963	
OGLE-LMC-RRLYR-20543	LMC177.7	28429	RRab	05:37:53.13	-70:31:49.90	LMC_SC17_12097	11.9353.1294
OGLE-LMC-RRLYR-20544	LMC178.7	37951	RRab	05:37:53.26	-71:02:55.40	14.9345.927	
OGLE-LMC-RRLYR-20545	LMC179.8	712	RRab	05:37:53.63	-71:54:43.80		
OGLE-LMC-RRLYR-20549	LMC178.7	8921	RRab	05:37:54.51	-71:09:02.30	14.9344.775	
OGLE-LMC-RRLYR-20552	LMC177.6	31378	RRab	05:37:54.67	-70:22:25.40	LMC_SC17_25290	
OGLE-LMC-RRLYR-20554	LMC179.7	796	RRab	05:37:55.14	-71:43:57.50		
OGLE-LMC-RRLYR-20555	LMC177.6	92105	RRab	05:37:55.26	-70:16:59.80	LMC_SC17_30113	
OGLE-LMC-RRLYR-20556	LMC177.5	102079	RRab	05:37:55.43	-70:11:56.30	LMC_SC17_41581	11.9358.885
OGLE-LMC-RRLYR-20557	LMC176.7	72842	RRab	05:37:55.55	-69:50:42.00	LMC_SC17_69700	81.9363.818
OGLE-LMC-RRLYR-20558	LMC175.8	33623	RRab	05:37:55.64	-69:31:30.80	81.9368.565	
OGLE-LMC-RRLYR-20559	LMC175.7	35045	RRab	05:37:55.66	-69:22:56.60		
OGLE-LMC-RRLYR-20560	LMC173.1	1613	RRab	05:37:55.80	-68:21:10.70		
OGLE-LMC-RRLYR-20561	LMC175.7	73343	RRab	05:37:55.93	-69:17:26.60		
OGLE-LMC-RRLYR-20563	LMC177.7	82372	RRab	05:37:55.99	-70:27:25.90	LMC_SC17_16576	11.9354.1723
OGLE-LMC-RRLYR-20564	LMC176.5	21229	RRab	05:37:56.12	-69:41:20.40	81.9366.1190	
OGLE-LMC-RRLYR-20565	LMC175.5	46737	RRab	05:37:56.57	-69:00:08.20		
OGLE-LMC-RRLYR-20567	LMC175.8	75865	RRab	05:37:56.89	-69:25:34.50		
OGLE-LMC-RRLYR-20568	LMC178.5	8871	RRab	05:37:56.90	-70:49:59.10	14.9348.3817	
OGLE-LMC-RRLYR-20569	LMC177.5	38111	RRab	05:37:56.96	-70:12:52.70	LMC_SC17_40141	11.9358.780
OGLE-LMC-RRLYR-20570	LMC176.5	51400	RRab	05:37:56.99	-69:32:39.60	81.9368.463	
OGLE-LMC-RRLYR-20572	LMC176.7	27993	RRab	05:37:57.48	-69:56:17.90	LMC_SC17_61808	
OGLE-LMC-RRLYR-20574	LMC175.7	35082	RRab	05:37:57.91	-69:21:22.50		
OGLE-LMC-RRLYR-20575	LMC177.6	92186	RRab	05:37:57.95	-70:20:20.00	LMC_SC17_25721	11.9356.1314
OGLE-LMC-RRLYR-20577	LMC176.6	22560	RRab	05:37:58.04	-69:49:30.00	LMC_SC17_70836	81.9364.502
OGLE-LMC-RRLYR-20579	LMC175.7	72458	RRab	05:37:58.26	-69:18:07.80		
OGLE-LMC-RRLYR-20582	LMC179.7	4552	RRab	05:37:58.77	-71:45:44.90		
OGLE-LMC-RRLYR-20586	LMC179.8	4599	RRab	05:37:59.74	-71:51:37.00		
OGLE-LMC-RRLYR-20588	LMC179.8	19207	RRab	05:38:00.91	-71:47:57.00		
OGLE-LMC-RRLYR-20589	LMC175.7	72507	RRab	05:38:01.34	-69:19:05.30		
OGLE-LMC-RRLYR-20590	LMC177.5	38230	RRab	05:38:01.53	-70:15:30.10	LMC_SC17_35519	
OGLE-LMC-RRLYR-20593	LMC176.8	30365	RRab	05:38:01.83	-70:04:22.30	LMC_SC17_50880	81.9360.1199
OGLE-LMC-RRLYR-20594	LMC179.5	6033	RRab	05:38:01.93	-71:26:00.80	14.9339.823	
OGLE-LMC-RRLYR-20595	LMC180.7	1128	RRab	05:38:02.06	-72:18:33.30		
OGLE-LMC-RRLYR-20597	LMC176.7	73029	RRab	05:38:02.60	-69:51:59.50	LMC_SC17_65799	81.9363.1373
OGLE-LMC-RRLYR-20598	LMC179.7	22054	RRab	05:38:02.64	-71:41:22.60		
OGLE-LMC-RRLYR-20600	LMC180.6	2534	RRab	05:38:02.70	-72:08:11.70		
OGLE-LMC-RRLYR-20601	LMC175.5	19460	RRab	05:38:02.91	-69:02:13.30		
OGLE-LMC-RRLYR-20602	LMC173.1	1717	RRab	05:38:03.56	-68:18:47.40		
OGLE-LMC-RRLYR-20603	LMC176.5	20158	RRab	05:38:03.61	-69:40:48.70	81.9366.1412	
OGLE-LMC-RRLYR-20604	LMC179.7	22704	RRab	05:38:03.77	-71:38:16.40		
OGLE-LMC-RRLYR-20606	LMC177.6	92339	RRab	05:38:04.47	-70:17:58.60	LMC_SC17_30750	11.9356.638
OGLE-LMC-RRLYR-20608	LMC178.6	37615	RRab	05:38:04.71	-70:55:04.70	14.9347.1465	
OGLE-LMC-RRLYR-20609	LMC177.5	38328	RRab	05:38:04.82	-70:14:16.50	LMC_SC17_36035	11.9357.2321
OGLE-LMC-RRLYR-20610	LMC173.3	1663	RRab	05:38:05.39	-68:00:19.80		
OGLE-LMC-RRLYR-20612	LMC179.5	27427	RRab	05:38:05.96	-71:20:33.90		
OGLE-LMC-RRLYR-20613	LMC176.6	61774	RRab	05:38:06.09	-69:45:43.30	81.9364.2147	
OGLE-LMC-RRLYR-20614	LMC175.8	76037	RRab	05:38:06.99	-69:28:13.20		
OGLE-LMC-RRLYR-20616	LMC174.4	2293	RRab	05:38:07.51	-68:28:54.60		
OGLE-LMC-RRLYR-20617	LMC178.6	37649	RRab	05:38:07.81	-70:55:00.60		
OGLE-LMC-RRLYR-20619	LMC178.6	9060	RRab	05:38:08.04	-70:59:18.00		
OGLE-LMC-RRLYR-20620	LMC177.6	92433	RRab	05:38:08.22	-70:17:39.20	LMC_SC17_99968	11.9357.1310
OGLE-LMC-RRLYR-20621	LMC177.7	28711	RRab	05:38:08.22	-70:32:26.30	LMC_SC17_84274	11.9353.1369
OGLE-LMC-RRLYR-20622	LMC178.8	36059	RRab	05:38:08.66	-71:14:53.40	14.9342.654	
OGLE-LMC-RRLYR-20623	LMC177.6	94392	RRab	05:38:08.94	-70:17:25.70	LMC_SC17_102366	
OGLE-LMC-RRLYR-20624	LMC177.8	71982	RRab	05:38:09.40	-70:35:16.30	LMC_SC17_81620	11.9352.1342
OGLE-LMC-RRLYR-20625	LMC180.5	2958	RRab	05:38:09.50	-71:55:20.40		
OGLE-LMC-RRLYR-20626	LMC179.6	26334	RRab	05:38:09.61	-71:31:33.30		
OGLE-LMC-RRLYR-20627	LMC177.7	28747	RRab	05:38:09.77	-70:33:55.20	LMC_SC17_84008	
OGLE-LMC-RRLYR-20628	LMC179.5	26667	RRab	05:38:10.09	-71:22:50.70		
OGLE-LMC-RRLYR-20630	LMC176.6	60561	RRab	05:38:10.36	-69:43:25.40		
OGLE-LMC-RRLYR-20631	LMC176.6	22880	RRab	05:38:10.43	-69:46:11.10	81.9364.1626	
OGLE-LMC-RRLYR-20633	LMC173.4	1903	RRab	05:38:10.45	-67:54:39.90		
OGLE-LMC-RRLYR-20635	LMC174.1	1867	RRab	05:38:10.60	-68:49:09.40		
OGLE-LMC-RRLYR-20636	LMC175.8	76111	RRab	05:38:11.00	-69:24:31.00		
OGLE-LMC-RRLYR-20637	LMC175.5	18642	RRab	05:38:11.03	-69:05:47.20		
OGLE-LMC-RRLYR-20638	LMC177.8	26325	RRab	05:38:11.37	-70:42:14.50	LMC_SC17_74833	
OGLE-LMC-RRLYR-20639	LMC178.6	9112	RRab	05:38:11.44	-71:01:00.30		
OGLE-LMC-RRLYR-20640	LMC175.6	49141	RRab	05:38:11.65	-69:07:02.60		
OGLE-LMC-RRLYR-20641	LMC179.7	5253	RRab	05:38:11.78	-71:42:38.50		
OGLE-LMC-RRLYR-20642	LMC178.5	40894	RRab	05:38:11.78	-70:44:47.20	LMC_SC17_74374	11.9350.958
OGLE-LMC-RRLYR-20644	LMC173.4	1928	RRab	05:38:11.93	-67:48:05.50		
OGLE-LMC-RRLYR-20645	LMC177.6	30602	RRab	05:38:12.02	-70:24:28.80	LMC_SC17_91994	
OGLE-LMC-RRLYR-20646	LMC177.5	102557	RRab	05:38:12.24	-70:10:26.80	LMC_SC17_108730	
OGLE-LMC-RRLYR-20647	LMC177.8	72035	RRab	05:38:12.38	-70:39:17.90	LMC_SC17_77367	11.9351.1426
OGLE-LMC-RRLYR-20648	LMC177.7	82750	RRab	05:38:13.48	-70:25:58.50	LMC_SC17_91711	11.9354.1147
OGLE-LMC-RRLYR-20650	LMC178.7	9144	RRab	05:38:14.02	-71:07:48.10		
OGLE-LMC-RRLYR-20652	LMC177.6	92610	RRab	05:38:14.75	-70:17:52.00	LMC_SC17_100748	11.9356.1208
OGLE-LMC-RRLYR-20653	LMC174.4	2398	RRab	05:38:14.79	-68:29:46.90		
OGLE-LMC-RRLYR-20654	LMC173.3	1783	RRab	05:38:15.59	-67:58:30.40		
OGLE-LMC-RRLYR-20655	LMC177.5	104651	RRab	05:38:16.27	-70:08:53.50	LMC_SC17_111824	
OGLE-LMC-RRLYR-20657	LMC177.8	73748	RRab	05:38:17.54	-70:36:26.20	LMC_SC17_81402	
OGLE-LMC-RRLYR-20658	LMC176.6	67411	RRab	05:38:17.70	-69:44:34.00		
OGLE-LMC-RRLYR-20659	LMC177.7	28898	RRab	05:38:18.45	-70:30:46.20	LMC_SC17_88256	
OGLE-LMC-RRLYR-20660	LMC179.5	5485	RRab	05:38:18.54	-71:25:35.50	14.9340.877	
OGLE-LMC-RRLYR-20661	LMC176.8	43310	RRab	05:38:19.09	-70:04:58.10	LMC_SC17_319713	
OGLE-LMC-RRLYR-20662	LMC178.5	40983	RRab	05:38:19.17	-70:44:24.60	LMC_SC17_74450	11.9350.942
OGLE-LMC-RRLYR-20663	LMC175.6	23421	RRab	05:38:19.47	-69:13:24.20		
OGLE-LMC-RRLYR-20666	LMC177.6	92758	RRab	05:38:20.17	-70:19:03.60	LMC_SC17_100485	
OGLE-LMC-RRLYR-20667	LMC179.5	26522	RRab	05:38:20.24	-71:20:24.90		
OGLE-LMC-RRLYR-20668	LMC178.8	36220	RRab	05:38:20.32	-71:13:36.20		
OGLE-LMC-RRLYR-20669	LMC177.8	25023	RRab	05:38:20.44	-70:40:08.60	LMC_SC17_77864	11.9351.1183
OGLE-LMC-RRLYR-20670	LMC173.1	1907	RRab	05:38:20.59	-68:13:16.40		
OGLE-LMC-RRLYR-20671	LMC178.5	9182	RRab	05:38:20.59	-70:51:26.30	11.9348.978	
OGLE-LMC-RRLYR-20673	LMC173.4	3636	RRab	05:38:21.37	-67:53:32.10		
OGLE-LMC-RRLYR-20674	LMC175.6	23451	RRab	05:38:21.49	-69:13:52.30		
OGLE-LMC-RRLYR-20676	LMC173.4	2036	RRab	05:38:21.53	-67:51:16.30		
OGLE-LMC-RRLYR-20677	LMC175.5	19929	RRab	05:38:21.53	-69:04:49.70		
OGLE-LMC-RRLYR-20678	LMC173.1	1272	RRab	05:38:21.58	-68:20:19.40		
OGLE-LMC-RRLYR-20679	LMC175.5	46475	RRab	05:38:21.83	-68:58:39.40		
OGLE-LMC-RRLYR-20681	LMC176.6	31719	RRab	05:38:21.97	-69:47:45.40		
OGLE-LMC-RRLYR-20682	LMC180.8	2002	RRab	05:38:22.09	-72:29:03.60		
OGLE-LMC-RRLYR-20683	LMC176.6	68560	RRab	05:38:22.21	-69:43:19.90		
OGLE-LMC-RRLYR-20684	LMC174.3	2497	RRab	05:38:23.24	-68:37:06.30		
OGLE-LMC-RRLYR-20685	LMC176.7	37967	RRab	05:38:23.29	-69:55:08.30	LMC_SC17_127560	
OGLE-LMC-RRLYR-20686	LMC178.7	38367	RRab	05:38:23.29	-71:05:23.70	14.9345.618	
OGLE-LMC-RRLYR-20687	LMC177.5	38825	RRab	05:38:23.44	-70:14:34.70	LMC_SC17_104646	
OGLE-LMC-RRLYR-20688	LMC174.1	4565	RRab	05:38:23.79	-68:51:07.50		
OGLE-LMC-RRLYR-20689	LMC177.6	91480	RRab	05:38:23.81	-70:17:17.60	LMC_SC17_100052	11.9357.1210
OGLE-LMC-RRLYR-20690	LMC177.6	95089	RRab	05:38:23.83	-70:18:48.10	LMC_SC17_100551	
OGLE-LMC-RRLYR-20691	LMC176.6	33066	RRab	05:38:24.07	-69:46:35.50		
OGLE-LMC-RRLYR-20693	LMC176.7	36381	RRab	05:38:24.25	-69:57:27.10	LMC_SC17_123855	
OGLE-LMC-RRLYR-20694	LMC175.7	74021	RRab	05:38:24.55	-69:15:09.10		
OGLE-LMC-RRLYR-20695	LMC180.6	2760	RRab	05:38:25.22	-72:11:24.40		
OGLE-LMC-RRLYR-20696	LMC174.2	2520	RRab	05:38:25.25	-68:44:05.20		
OGLE-LMC-RRLYR-20699	LMC179.5	6325	RRab	05:38:25.79	-71:27:48.90	14.9339.933	
OGLE-LMC-RRLYR-20701	LMC177.6	30857	RRab	05:38:26.19	-70:22:27.90	LMC_SC17_95573	11.9355.1061
OGLE-LMC-RRLYR-20703	LMC176.7	38070	RRab	05:38:26.74	-69:55:14.60	LMC_SC17_127536	
OGLE-LMC-RRLYR-20706	LMC174.1	4661	RRab	05:38:27.32	-68:50:35.80		
OGLE-LMC-RRLYR-20707	LMC173.1	1981	RRab	05:38:27.83	-68:19:46.20		
OGLE-LMC-RRLYR-20709	LMC180.5	3143	RRab	05:38:27.90	-71:59:57.80		
OGLE-LMC-RRLYR-20710	LMC176.6	31848	RRab	05:38:27.99	-69:46:32.60	81.9485.1559	
OGLE-LMC-RRLYR-20711	LMC174.4	2585	RRab	05:38:28.12	-68:28:15.60		
OGLE-LMC-RRLYR-20712	LMC176.5	58444	RRab	05:38:28.29	-69:35:40.30		
OGLE-LMC-RRLYR-20713	LMC178.5	16942	RRab	05:38:28.51	-70:48:37.90		
OGLE-LMC-RRLYR-20715	LMC173.2	1981	RRab	05:38:28.65	-68:10:51.10		
OGLE-LMC-RRLYR-20717	LMC180.7	1377	RRab	05:38:29.05	-72:15:48.50		
OGLE-LMC-RRLYR-20718	LMC177.5	102943	RRab	05:38:29.09	-70:10:10.20	LMC_SC17_108808	
OGLE-LMC-RRLYR-20719	LMC176.6	31871	RRab	05:38:29.48	-69:46:57.20		
OGLE-LMC-RRLYR-20720	LMC179.6	27299	RRab	05:38:29.68	-71:28:41.60		
OGLE-LMC-RRLYR-20721	LMC180.7	2322	RRab	05:38:29.73	-72:19:43.90		
OGLE-LMC-RRLYR-20722	LMC179.5	26958	RRab	05:38:29.81	-71:19:49.30	14.9462.757	
OGLE-LMC-RRLYR-20723	LMC179.5	27787	RRab	05:38:29.96	-71:21:23.20	14.9462.1278	
OGLE-LMC-RRLYR-20724	LMC177.6	31221	RRab	05:38:30.04	-70:24:19.40	LMC_SC17_91419	
OGLE-LMC-RRLYR-20725	LMC177.5	102967	RRab	05:38:30.18	-70:08:05.70	LMC_SC17_111324	81.9480.810
OGLE-LMC-RRLYR-20726	LMC179.5	6380	RRab	05:38:30.73	-71:27:30.70	14.9460.645	
OGLE-LMC-RRLYR-20727	LMC178.8	14341	RRab	05:38:30.89	-71:15:08.90	14.9463.876	
OGLE-LMC-RRLYR-20728	LMC177.6	32237	RRab	05:38:30.95	-70:22:52.00	LMC_SC17_96250	
OGLE-LMC-RRLYR-20730	LMC176.5	57735	RRab	05:38:31.17	-69:34:51.10	81.9488.493	
OGLE-LMC-RRLYR-20732	LMC178.6	45111	RRab	05:38:31.52	-70:55:56.10		
OGLE-LMC-RRLYR-20733	LMC175.1	31566	RRab	05:38:31.54	-69:25:43.00		
OGLE-LMC-RRLYR-20735	LMC176.8	40557	RRab	05:38:32.01	-70:05:08.10	LMC_SC17_115237	81.9481.1088
OGLE-LMC-RRLYR-20736	LMC175.1	30800	RRab	05:38:32.14	-69:24:36.40		
OGLE-LMC-RRLYR-20737	LMC173.1	2042	RRab	05:38:32.27	-68:15:01.20		
OGLE-LMC-RRLYR-20738	LMC178.5	48606	RRab	05:38:32.45	-70:45:20.90		
OGLE-LMC-RRLYR-20739	LMC176.6	67726	RRab	05:38:32.78	-69:45:01.30	81.9486.817	
OGLE-LMC-RRLYR-20740	LMC177.8	25210	RRab	05:38:32.85	-70:40:19.80	LMC_SC17_77202	11.9472.676
OGLE-LMC-RRLYR-20743	LMC174.1	4851	RRab	05:38:33.66	-68:52:53.10		
OGLE-LMC-RRLYR-20746	LMC177.8	72369	RRab	05:38:33.93	-70:38:46.60	LMC_SC17_77448	11.9472.1140
OGLE-LMC-RRLYR-20748	LMC178.5	17021	RRab	05:38:34.52	-70:50:42.90	11.9469.707	
OGLE-LMC-RRLYR-20750	LMC179.6	26635	RRab	05:38:35.05	-71:30:03.50	14.9459.253	
OGLE-LMC-RRLYR-20751	LMC176.6	32028	RRab	05:38:35.27	-69:46:48.30	81.9485.1298	
OGLE-LMC-RRLYR-20752	LMC177.7	85585	RRab	05:38:35.45	-70:26:35.40	LMC_SC17_92294	
OGLE-LMC-RRLYR-20753	LMC174.3	2690	RRab	05:38:35.62	-68:31:42.30		
OGLE-LMC-RRLYR-20755	LMC178.8	15361	RRab	05:38:35.68	-71:17:41.70	14.9462.1129	
OGLE-LMC-RRLYR-20756	LMC176.8	84941	RRab	05:38:35.82	-70:02:08.40	LMC_SC17_119123	81.9481.1845
OGLE-LMC-RRLYR-20757	LMC180.6	2837	RRab	05:38:35.90	-72:06:40.20		
OGLE-LMC-RRLYR-20758	LMC177.5	105384	RRab	05:38:35.91	-70:10:38.70	LMC_SC17_107422	
OGLE-LMC-RRLYR-20759	LMC177.7	29179	RRab	05:38:36.18	-70:30:38.40	LMC_SC17_88280	11.9474.1412
OGLE-LMC-RRLYR-20762	LMC176.6	33432	RRab	05:38:36.59	-69:50:02.60	LMC_SC17_131851	
OGLE-LMC-RRLYR-20763	LMC176.5	29223	RRab	05:38:36.70	-69:39:54.30		
OGLE-LMC-RRLYR-20764	LMC175.3	1057	RRab	05:38:36.89	-69:13:49.00		
OGLE-LMC-RRLYR-20765	LMC178.7	45484	RRab	05:38:36.95	-71:05:22.80		
